relu_act,leaky_relu_act,tanh_act,sigmoid_act,scalar_mult,small_dense,big_dense,simple_conv2d,strided_conv2d,dilated_conv2d,small_conv2d,big_conv2d,few_conv2d,many_conv2d
7.22502142837454e-05,6.251656857265126e-05,6.327215428297808e-05,7.087228285984436e-05,8.951064000159801e-05,0.00011342910285748075,0.00010080300286062994,0.00032375374856720944,0.00011900746285391506,0.0002889226057128066,0.00029412712857135504,0.00033643529714546665,0.00021080566857043388,0.007487703782857612
5.907331428586206e-05,5.9948465714114716e-05,6.228812571602507e-05,6.017007428454235e-05,8.885478000073428e-05,0.00010028439714785366,0.00011493184571528608,0.00032697477428363136,0.00014359749714328376,0.00029312561714115354,0.0002738659314283203,0.00033074907143080574,0.00021130225714711872,0.007480924979998755
5.946463142858452e-05,7.232705142606782e-05,6.433317714254371e-05,5.88282800007229e-05,0.00010141579428558803,0.00010030782571578,0.00010078062857376478,0.00032111209714327874,0.0001406022228547954,0.00028062079142858107,0.00027209114000080654,0.00033671416285609927,0.00020424274857110244,0.007453885037144313
5.970870285506992e-05,6.074356856905589e-05,6.187322285508604e-05,5.928602285816201e-05,8.784981428366986e-05,0.00011254917714333195,0.00010127821714766988,0.0003266645228619122,0.0001204104285716312,0.0002798692799998597,0.00026926262285477214,0.0003409854228604153,0.0002155381171438161,0.0074432847857159295
6.105592571527397e-05,6.105132856776305e-05,6.310920857296358e-05,6.053197714209091e-05,8.803885714379638e-05,9.91784714278765e-05,0.00011453194000101316,0.00032432378000001857,0.00014189528285766886,0.00027969859714046055,0.0002859146085704976,0.0003419126942857734,0.00020987478285470777,0.0074647525142842956
5.845867714275041e-05,6.146620000176231e-05,6.239815428541208e-05,5.9440914285784987e-05,8.685185428475962e-05,0.00010036070571264385,0.00010403118000145436,0.0003267727999991621,0.00014021047714257812,0.0002652784800011432,0.00028470708571278787,0.00034508892285625085,0.0002146265171437075,0.007483854828569747
5.941589428402949e-05,6.141762571392714e-05,6.266115999876222e-05,5.9759517145201765e-05,8.831219428559832e-05,9.849748571598736e-05,0.00010182551142601629,0.00033126882571585676,0.00014370176857482874,0.00028338112285772305,0.00029755449142872487,0.00033714320285590865,0.0002099977142851068,0.007422873782857746
5.978741428407375e-05,6.140547714104676e-05,6.209658285765077e-05,5.973131142777025e-05,0.00010005613428802462,0.00010196006285696058,0.00010196882571368145,0.0003168650114301792,0.00012080847142767328,0.0002888717514308934,0.00027565560285438553,0.0003438766657148205,0.00020725000000051556,0.007477297431427619
5.97300599994404e-05,6.082855428498338e-05,6.40190942846987e-05,5.993922857409676e-05,8.810055143320434e-05,9.911953142623782e-05,0.00010050158000272599,0.0003326110371407205,0.00014364424571145458,0.0002823952999980455,0.0002937662800000648,0.0003371633628609873,0.00021429639142817386,0.007469569974283721
5.872777428781514e-05,7.296408000131902e-05,6.215852285614736e-05,6.023647428394595e-05,9.893230857414892e-05,0.00010198509714557856,0.00011496138000178949,0.0003276327057132481,0.00012510198571232778,0.00027154785428657694,0.0002862169114242923,0.00033356304285656995,0.0001978605457147101,0.007472713662854014
5.861486857091742e-05,6.070940286008408e-05,6.254546857235254e-05,6.021691428551484e-05,8.831936857209906e-05,9.997618857076825e-05,0.00010016573714113162,0.0003175839399981279,0.00014499738857141762,0.00029005612000349045,0.0002959370828570432,0.00033816069428472216,0.0002119132285692363,0.007418026505713767
7.17091371396756e-05,6.163502000293063e-05,6.118157143126675e-05,7.17510571433065e-05,8.950631714209781e-05,0.00010118954571225914,0.00011232412000286526,0.0003180199828576795,0.00014305207142959782,0.0002804119542841883,0.00028110777428602365,0.00034056519714275576,0.0002051900857155228,0.0074196813142875075
7.136349713878839e-05,6.11718114305404e-05,6.286101142904954e-05,7.073097428864067e-05,8.930436285611774e-05,0.00010103735714177934,0.00010188214000144009,0.000327059171426559,0.00012156810571468668,0.000288081828569245,0.00028252738571089657,0.00035034229714386,0.00019918026285657627,0.007455089528567831
5.9598565712803975e-05,6.031875143110353e-05,6.353897714559155e-05,7.195105999666599e-05,8.769048571204102e-05,0.00011354770856996765,0.00010135936856905963,0.0003249643542845401,0.0001417924285695855,0.0002880708685708149,0.00029181054285540346,0.00033812448856874,0.0002100840142832437,0.0074836396342860614
7.063280571726084e-05,6.0344168570216945e-05,6.225300571843815e-05,7.168880000140884e-05,8.73524885693249e-05,9.972038857085864e-05,0.00010282854285573454,0.0003190814685720917,0.00014457246571380114,0.00026443912857108183,0.00028648804571275834,0.0003475423542892843,0.00019989361714189207,0.007495513428574278
6.0518214288874465e-05,6.076953428419074e-05,6.47687199982881e-05,5.9297268567856266e-05,0.00010182983428551649,0.00010226122000208956,0.0001150567885685762,0.00032571947142839364,0.00012185621142894628,0.00028352657713964747,0.0002785483685719165,0.000354669562854854,0.00020135272285447823,0.007481106677140425
5.901162571327794e-05,6.119001999780136e-05,7.540736857273649e-05,5.949134285661525e-05,0.00010104407713827511,9.97225257171002e-05,0.00010117396285620219,0.0003179587285714141,0.0001229219085715678,0.0002908722942863408,0.00029174589142452794,0.00034961312285824016,0.0002109031714280718,0.00748593998571388
7.273378571491256e-05,6.083703428885201e-05,6.216847999894526e-05,7.172369142478732e-05,8.789018285564713e-05,9.995457143044665e-05,0.00010045648000024292,0.00032492402285632646,0.00012815440857333928,0.00029615002286196353,0.0002787772857118398,0.0003367935542857075,0.00020708464000303398,0.007422996442858545
7.106336856980176e-05,6.140894857318406e-05,7.663565999661971e-05,5.9811071431405645e-05,8.586829142586793e-05,0.00010027891428762814,0.00010041926285858997,0.0003256659971469032,0.0001431834771418445,0.0002861892457180407,0.00027973493428622273,0.0003569453514293335,0.00019846898857524918,0.007457903848574331
6.116689428121649e-05,6.159255714010215e-05,6.311862857338773e-05,5.992601713972233e-05,0.00010104281999831853,0.00010030621714187353,9.956766857482893e-05,0.00032324481714437884,0.00014376717714185362,0.00028618665142857933,0.0002777210714287191,0.0003441050371423314,0.00020902077714189156,0.007486876508571315
6.118840000064145e-05,7.252460000017891e-05,6.194771428584188e-05,7.221711142587343e-05,8.957070286019839e-05,0.00010063405428809347,0.00011442813999955043,0.00032052209142940615,0.00014326791428694767,0.0002890609000002899,0.00028484902285396985,0.0003346635599986517,0.00020032034571548657,0.00743601249999691
5.961243999731128e-05,6.065266285856653e-05,6.371875428158091e-05,6.018558571148398e-05,0.00010096285142935813,0.00010080196857286084,0.00011421912857518431,0.0003299037971425735,0.00011938096857193159,0.0002890924428564696,0.0002953025371399625,0.0003497036685751352,0.00021295253142722815,0.007458679577144462
5.978153999811704e-05,7.192388285537683e-05,6.459311714154734e-05,7.138696571408738e-05,8.902986286037568e-05,9.974384857092186e-05,0.0001147477457145994,0.0003262239142869865,0.00013732597428835495,0.00028740398285403247,0.0002977345399995102,0.0003417478085715889,0.0002001683514286664,0.007481921759998451
6.049435999947101e-05,6.072221999992117e-05,6.229644856960346e-05,7.144697714725876e-05,8.791976856757953e-05,0.00010271882857133668,0.00011311449428571255,0.00031715478857222476,0.0001421580171466173,0.00028382347714276486,0.00029674458856918914,0.00034598808571380295,0.00019615263999834756,0.007456944042855217
6.027171142964757e-05,7.311623428644712e-05,6.36926228565114e-05,5.88675485726396e-05,8.634637143196804e-05,0.00010133329428624296,0.00011466194571507264,0.000326239879998736,0.00012592987142852506,0.0002813139457170369,0.0002947653114253106,0.0003438808000022878,0.0001969414514314849,0.007429369017143992
7.131728000136458e-05,6.076471428449232e-05,7.420443142889e-05,5.953934571672497e-05,0.00010010925142913558,0.00010210759428446181,0.00010213996000467368,0.00033522387999775153,0.00011984408571671728,0.0002873474685735086,0.0002861185885714284,0.00035700723142716536,0.00019846942857319457,0.007470685917147161
5.935688571688453e-05,6.154525714269507e-05,6.443016571470902e-05,5.990203428414783e-05,8.886982285600555e-05,0.00010019418000281023,0.00011019246571647403,0.00033737905142645886,0.00012745807428603126,0.00028508365999836574,0.00029695194571104365,0.00033930083142747337,0.00020285891999914643,0.0076016928657138905
7.200339428631456e-05,6.0260139996119375e-05,6.351205999505639e-05,5.99581314288246e-05,8.719543713855923e-05,0.00011604195428455049,0.00010171561714482127,0.0003304232714331842,0.00014211152856920048,0.0002907721114284608,0.00027358172856890763,0.0003408278142887866,0.0002011788628546388,0.007493947188574696
5.956922857356923e-05,6.11450028580813e-05,6.351000571677495e-05,5.892267428862397e-05,8.785955142749507e-05,0.00011160197999873032,0.00010263272857368325,0.00032009050571754676,0.00012785557142446383,0.0002978850857159289,0.0002792389857131639,0.00035226234856963854,0.00019901730571291409,0.0074183060314265145
5.993137142857969e-05,6.25508914267162e-05,6.242993714425081e-05,6.0053757141369196e-05,0.00010282740571710746,0.00010210099714251035,0.00010006498571393812,0.0003379721028613858,0.0001294954314289498,0.0002939699628560837,0.00029612915714096746,0.0003494591685687608,0.00019884554571555262,0.007443931394284716
5.9679182855428996e-05,7.274282571285897e-05,6.233505142777826e-05,7.100728571718459e-05,8.836801143063765e-05,0.00011622580000091277,0.00010401790571320037,0.0003174657228529603,0.00014156954000230014,0.00028073253142792967,0.0002959044542824683,0.00034830374857327634,0.00020580863714193194,0.007460046988573075
5.896798857325588e-05,6.162558857405591e-05,6.332762285247944e-05,6.009139428247831e-05,8.812462285797146e-05,0.00010066775428900395,0.00010126874285820772,0.0003296549399965443,0.00012523153999999132,0.00028999244285452213,0.0002939303342853756,0.0003404957485690829,0.00020722927143132047,0.007450780059999878
